year,month,circle,type_of_connection,service_provider,value,unit,notes
2018,June,Maharashtra,wireless,MTNL,,value in absolute number,
2018,June,Mumbai,wireless,MTNL,1268005,value in absolute number,
2018,June,North East,wireless,MTNL,,value in absolute number,
2018,June,Odisha,wireless,MTNL,,value in absolute number,
2018,June,Punjab,wireless,MTNL,,value in absolute number,
2018,June,Rajasthan,wireless,MTNL,,value in absolute number,
2018,June,Tamil Nadu (including Chennai),wireless,MTNL,,value in absolute number,
2018,June,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2018,June,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2018,June,West Bengal,wireless,MTNL,,value in absolute number,
2018,June,All India,wireless,MTNL,3525255,value in absolute number,
2018,June,Andhra Pradesh,wireless,Reliance Jio,17705512,value in absolute number,
2018,June,Assam,wireless,Reliance Jio,4323989,value in absolute number,
2018,June,Bihar,wireless,Reliance Jio,14896598,value in absolute number,
2018,June,Delhi,wireless,Reliance Jio,12196458,value in absolute number,
2018,June,Gujarat,wireless,Reliance Jio,14832731,value in absolute number,
2018,June,Haryana,wireless,Reliance Jio,5380953,value in absolute number,
2018,June,Himachal Pradesh,wireless,Reliance Jio,2205994,value in absolute number,
2018,June,Jammu and Kashmir,wireless,Reliance Jio,2598401,value in absolute number,
2018,June,Karnataka,wireless,Reliance Jio,11754210,value in absolute number,
2018,June,Kerala,wireless,Reliance Jio,5958439,value in absolute number,
2018,June,Kolkata,wireless,Reliance Jio,6651592,value in absolute number,
2018,June,Madhya Pradesh,wireless,Reliance Jio,14079350,value in absolute number,
2018,June,Maharashtra,wireless,Reliance Jio,15796135,value in absolute number,
2018,June,Mumbai,wireless,Reliance Jio,9381057,value in absolute number,
2018,June,North East,wireless,Reliance Jio,2020993,value in absolute number,
2018,June,Odisha,wireless,Reliance Jio,6065010,value in absolute number,
2018,June,Punjab,wireless,Reliance Jio,9162538,value in absolute number,
2018,June,Rajasthan,wireless,Reliance Jio,11733748,value in absolute number,
2018,June,Tamil Nadu (including Chennai),wireless,Reliance Jio,14239424,value in absolute number,
2018,June,Uttar Pradesh (East),wireless,Reliance Jio,14659312,value in absolute number,
2018,June,Uttar Pradesh (West),wireless,Reliance Jio,10897871,value in absolute number,
2018,June,West Bengal,wireless,Reliance Jio,8715386,value in absolute number,
2018,June,All India,wireless,Reliance Jio,215255701,value in absolute number,
2018,May,Andhra Pradesh,wireless,Bharti Airtel,30854232,value in absolute number,
2018,May,Assam,wireless,Bharti Airtel,8365649,value in absolute number,
2018,May,Bihar,wireless,Bharti Airtel,39084869,value in absolute number,
2018,May,Delhi,wireless,Bharti Airtel,14406708,value in absolute number,
2018,May,Gujarat,wireless,Bharti Airtel,14438349,value in absolute number,
2018,May,Haryana,wireless,Bharti Airtel,4064519,value in absolute number,
2018,May,Himachal Pradesh,wireless,Bharti Airtel,3606048,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Bharti Airtel,5261665,value in absolute number,
2018,May,Karnataka,wireless,Bharti Airtel,25636348,value in absolute number,
2018,May,Kerala,wireless,Bharti Airtel,5024858,value in absolute number,
2018,May,Kolkata,wireless,Bharti Airtel,6473903,value in absolute number,
2018,May,Madhya Pradesh,wireless,Bharti Airtel,15570725,value in absolute number,
2018,May,Maharashtra,wireless,Bharti Airtel,18272666,value in absolute number,
2018,May,Mumbai,wireless,Bharti Airtel,8174334,value in absolute number,
2018,May,North East,wireless,Bharti Airtel,5304754,value in absolute number,
2018,May,Odisha,wireless,Bharti Airtel,12662827,value in absolute number,
2018,May,Punjab,wireless,Bharti Airtel,9992515,value in absolute number,
2018,May,Rajasthan,wireless,Bharti Airtel,23168847,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Bharti Airtel,25430505,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Bharti Airtel,34869409,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Bharti Airtel,15915543,value in absolute number,
2018,May,West Bengal,wireless,Bharti Airtel,17974159,value in absolute number,
2018,May,All India,wireless,Bharti Airtel,344553432,value in absolute number,
2018,May,Andhra Pradesh,wireless,Reliance Communications,8609,value in absolute number,
2018,May,Assam,wireless,Reliance Communications,38,value in absolute number,
2018,May,Bihar,wireless,Reliance Communications,1293,value in absolute number,
2018,May,Delhi,wireless,Reliance Communications,48804,value in absolute number,
2018,May,Gujarat,wireless,Reliance Communications,2690,value in absolute number,
2018,May,Haryana,wireless,Reliance Communications,313,value in absolute number,
2018,May,Himachal Pradesh,wireless,Reliance Communications,323,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Reliance Communications,4,value in absolute number,
2018,May,Karnataka,wireless,Reliance Communications,13220,value in absolute number,
2018,May,Kerala,wireless,Reliance Communications,2705,value in absolute number,
2018,May,Kolkata,wireless,Reliance Communications,3725,value in absolute number,
2018,May,Madhya Pradesh,wireless,Reliance Communications,59806,value in absolute number,
2018,May,Maharashtra,wireless,Reliance Communications,6084,value in absolute number,
2018,May,Mumbai,wireless,Reliance Communications,15944,value in absolute number,
2018,May,North East,wireless,Reliance Communications,0,value in absolute number,
2018,May,Odisha,wireless,Reliance Communications,151,value in absolute number,
2018,May,Punjab,wireless,Reliance Communications,692,value in absolute number,
2018,May,Rajasthan,wireless,Reliance Communications,3604,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Reliance Communications,13772,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Reliance Communications,2425,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Reliance Communications,1052,value in absolute number,
2018,May,West Bengal,wireless,Reliance Communications,711,value in absolute number,
2018,May,All India,wireless,Reliance Communications,185965,value in absolute number,
2018,May,Andhra Pradesh,wireless,Vodafone,6211913,value in absolute number,
2018,May,Assam,wireless,Vodafone,4393459,value in absolute number,
2018,May,Bihar,wireless,Vodafone,10217604,value in absolute number,
2018,May,Delhi,wireless,Vodafone,12250185,value in absolute number,
2018,May,Gujarat,wireless,Vodafone,20474693,value in absolute number,
2018,May,Haryana,wireless,Vodafone,6310171,value in absolute number,
2018,May,Himachal Pradesh,wireless,Vodafone,534447,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Vodafone,866230,value in absolute number,
2018,May,Karnataka,wireless,Vodafone,7837999,value in absolute number,
2018,May,Kerala,wireless,Vodafone,7973324,value in absolute number,
2018,May,Kolkata,wireless,Vodafone,6730497,value in absolute number,
2018,May,Madhya Pradesh,wireless,Vodafone,6172794,value in absolute number,
2018,May,Maharashtra,wireless,Vodafone,20066387,value in absolute number,
2018,May,Mumbai,wireless,Vodafone,9949501,value in absolute number,
2018,May,North East,wireless,Vodafone,1816044,value in absolute number,
2018,May,Odisha,wireless,Vodafone,4493522,value in absolute number,
2018,May,Punjab,wireless,Vodafone,4823128,value in absolute number,
2018,May,Rajasthan,wireless,Vodafone,12397314,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Vodafone,20878903,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Vodafone,23951177,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Vodafone,12316802,value in absolute number,
2018,May,West Bengal,wireless,Vodafone,21791667,value in absolute number,
2018,May,All India,wireless,Vodafone,222457761,value in absolute number,
2018,May,Andhra Pradesh,wireless,Tata Teleservices,2484529,value in absolute number,
2018,May,Assam,wireless,Tata Teleservices,0,value in absolute number,
2018,May,Bihar,wireless,Tata Teleservices,595059,value in absolute number,
2018,May,Delhi,wireless,Tata Teleservices,804159,value in absolute number,
2018,May,Gujarat,wireless,Tata Teleservices,1352869,value in absolute number,
2018,May,Haryana,wireless,Tata Teleservices,1198071,value in absolute number,
2018,May,Himachal Pradesh,wireless,Tata Teleservices,13378,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Tata Teleservices,0,value in absolute number,
2018,May,Karnataka,wireless,Tata Teleservices,4048338,value in absolute number,
2018,May,Kerala,wireless,Tata Teleservices,515202,value in absolute number,
2018,May,Kolkata,wireless,Tata Teleservices,1456478,value in absolute number,
2018,May,Madhya Pradesh,wireless,Tata Teleservices,2608604,value in absolute number,
2018,May,Maharashtra,wireless,Tata Teleservices,2858631,value in absolute number,
2018,May,Mumbai,wireless,Tata Teleservices,1669521,value in absolute number,
2018,May,North East,wireless,Tata Teleservices,0,value in absolute number,
2018,May,Odisha,wireless,Tata Teleservices,875114,value in absolute number,
2018,May,Punjab,wireless,Tata Teleservices,1167008,value in absolute number,
2018,May,Rajasthan,wireless,Tata Teleservices,294540,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Tata Teleservices,1962684,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Tata Teleservices,1949678,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Tata Teleservices,1693281,value in absolute number,
2018,May,West Bengal,wireless,Tata Teleservices,83989,value in absolute number,
2018,May,All India,wireless,Tata Teleservices,27631133,value in absolute number,
2018,May,Andhra Pradesh,wireless,Idea,18000286,value in absolute number,
2018,May,Assam,wireless,Idea,1481834,value in absolute number,
2018,May,Bihar,wireless,Idea,14181324,value in absolute number,
2018,May,Delhi,wireless,Idea,7451683,value in absolute number,
2018,May,Gujarat,wireless,Idea,14591179,value in absolute number,
2018,May,Haryana,wireless,Idea,5342372,value in absolute number,
2018,May,Himachal Pradesh,wireless,Idea,1008354,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Idea,717314,value in absolute number,
2018,May,Karnataka,wireless,Idea,9670630,value in absolute number,
2018,May,Kerala,wireless,Idea,12412150,value in absolute number,
2018,May,Kolkata,wireless,Idea,3024151,value in absolute number,
2018,May,Madhya Pradesh,wireless,Idea,28443888,value in absolute number,
2018,May,Maharashtra,wireless,Idea,30478095,value in absolute number,
2018,May,Mumbai,wireless,Idea,4760605,value in absolute number,
2018,May,North East,wireless,Idea,581833,value in absolute number,
2018,May,Odisha,wireless,Idea,2145680,value in absolute number,
2018,May,Punjab,wireless,Idea,7729151,value in absolute number,
2018,May,Rajasthan,wireless,Idea,8312798,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Idea,6372022,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Idea,13244960,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Idea,17719914,value in absolute number,
2018,May,West Bengal,wireless,Idea,6558655,value in absolute number,
2018,May,All India,wireless,Idea,214228878,value in absolute number,
2018,May,Andhra Pradesh,wireless,BSNL,10122093,value in absolute number,
2018,May,Assam,wireless,BSNL,2250155,value in absolute number,
2018,May,Bihar,wireless,BSNL,4650825,value in absolute number,
2018,May,Delhi,wireless,BSNL,,value in absolute number,
2018,May,Gujarat,wireless,BSNL,5648816,value in absolute number,
2018,May,Haryana,wireless,BSNL,4580074,value in absolute number,
2018,May,Himachal Pradesh,wireless,BSNL,2626190,value in absolute number,
2018,May,Jammu and Kashmir,wireless,BSNL,1453337,value in absolute number,
2018,May,Karnataka,wireless,BSNL,7210892,value in absolute number,
2018,May,Kerala,wireless,BSNL,10668814,value in absolute number,
2018,May,Kolkata,wireless,BSNL,1578542,value in absolute number,
2018,May,Madhya Pradesh,wireless,BSNL,6169787,value in absolute number,
2018,May,Maharashtra,wireless,BSNL,6878997,value in absolute number,
2018,May,Mumbai,wireless,BSNL,,value in absolute number,
2018,May,North East,wireless,BSNL,1685633,value in absolute number,
2018,May,Odisha,wireless,BSNL,5492005,value in absolute number,
2018,May,Punjab,wireless,BSNL,5399829,value in absolute number,
2018,May,Rajasthan,wireless,BSNL,5573317,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,BSNL,11510892,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,BSNL,11814267,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,BSNL,5833140,value in absolute number,
2018,May,West Bengal,wireless,BSNL,1723696,value in absolute number,
2018,May,All India,wireless,BSNL,112871301,value in absolute number,
2018,May,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2018,May,Assam,wireless,MTNL,,value in absolute number,
2018,May,Bihar,wireless,MTNL,,value in absolute number,
2018,May,Delhi,wireless,MTNL,2263988,value in absolute number,
2018,May,Gujarat,wireless,MTNL,,value in absolute number,
2018,May,Haryana,wireless,MTNL,,value in absolute number,
2018,May,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2018,May,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2018,May,Karnataka,wireless,MTNL,,value in absolute number,
2018,May,Kerala,wireless,MTNL,,value in absolute number,
2018,May,Kolkata,wireless,MTNL,,value in absolute number,
2018,May,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2018,May,Maharashtra,wireless,MTNL,,value in absolute number,
2018,May,Mumbai,wireless,MTNL,1270882,value in absolute number,
2018,May,North East,wireless,MTNL,,value in absolute number,
2018,May,Odisha,wireless,MTNL,,value in absolute number,
2018,May,Punjab,wireless,MTNL,,value in absolute number,
2018,May,Rajasthan,wireless,MTNL,,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,MTNL,,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2018,May,West Bengal,wireless,MTNL,,value in absolute number,
2018,May,All India,wireless,MTNL,3534870,value in absolute number,
2018,May,Andhra Pradesh,wireless,Telenor,,value in absolute number,
2018,May,Assam,wireless,Telenor,,value in absolute number,
2018,May,Bihar,wireless,Telenor,,value in absolute number,
2018,May,Delhi,wireless,Telenor,,value in absolute number,
2018,May,Gujarat,wireless,Telenor,,value in absolute number,
2018,May,Haryana,wireless,Telenor,,value in absolute number,
2018,May,Himachal Pradesh,wireless,Telenor,,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Telenor,,value in absolute number,
2018,May,Karnataka,wireless,Telenor,,value in absolute number,
2018,May,Kerala,wireless,Telenor,,value in absolute number,
2018,May,Kolkata,wireless,Telenor,,value in absolute number,
2018,May,Madhya Pradesh,wireless,Telenor,,value in absolute number,
2018,May,Maharashtra,wireless,Telenor,,value in absolute number,
2018,May,Mumbai,wireless,Telenor,,value in absolute number,
2018,May,North East,wireless,Telenor,,value in absolute number,
2018,May,Odisha,wireless,Telenor,,value in absolute number,
2018,May,Punjab,wireless,Telenor,,value in absolute number,
2018,May,Rajasthan,wireless,Telenor,,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Telenor,,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Telenor,,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Telenor,,value in absolute number,
2018,May,West Bengal,wireless,Telenor,,value in absolute number,
2018,May,All India,wireless,Telenor,0,value in absolute number,
2018,May,Andhra Pradesh,wireless,Reliance Jio,16897938,value in absolute number,
2018,May,Assam,wireless,Reliance Jio,4086469,value in absolute number,
2018,May,Bihar,wireless,Reliance Jio,14018390,value in absolute number,
2018,May,Delhi,wireless,Reliance Jio,11755253,value in absolute number,
2018,May,Gujarat,wireless,Reliance Jio,14277880,value in absolute number,
2018,May,Haryana,wireless,Reliance Jio,5177520,value in absolute number,
2018,May,Himachal Pradesh,wireless,Reliance Jio,2127564,value in absolute number,
2018,May,Jammu and Kashmir,wireless,Reliance Jio,2477689,value in absolute number,
2018,May,Karnataka,wireless,Reliance Jio,11278863,value in absolute number,
2018,May,Kerala,wireless,Reliance Jio,5798734,value in absolute number,
2018,May,Kolkata,wireless,Reliance Jio,6426088,value in absolute number,
2018,May,Madhya Pradesh,wireless,Reliance Jio,13197839,value in absolute number,
2018,May,Maharashtra,wireless,Reliance Jio,14890984,value in absolute number,
2018,May,Mumbai,wireless,Reliance Jio,9077824,value in absolute number,
2018,May,North East,wireless,Reliance Jio,1909890,value in absolute number,
2018,May,Odisha,wireless,Reliance Jio,5750588,value in absolute number,
2018,May,Punjab,wireless,Reliance Jio,8854446,value in absolute number,
2018,May,Rajasthan,wireless,Reliance Jio,11233286,value in absolute number,
2018,May,Tamil Nadu (including Chennai),wireless,Reliance Jio,13644468,value in absolute number,
2018,May,Uttar Pradesh (East),wireless,Reliance Jio,13950390,value in absolute number,
2018,May,Uttar Pradesh (West),wireless,Reliance Jio,10513873,value in absolute number,
2018,May,West Bengal,wireless,Reliance Jio,8196678,value in absolute number,
2018,May,All India,wireless,Reliance Jio,205542654,value in absolute number,
2018,April,Andhra Pradesh,wireless,Bharti Airtel,27544992,value in absolute number,
2018,April,Assam,wireless,Bharti Airtel,8153763,value in absolute number,
2018,April,Bihar,wireless,Bharti Airtel,32531804,value in absolute number,
2018,April,Delhi,wireless,Bharti Airtel,14197489,value in absolute number,
2018,April,Gujarat,wireless,Bharti Airtel,9734102,value in absolute number,
2018,April,Haryana,wireless,Bharti Airtel,4018492,value in absolute number,
2018,April,Himachal Pradesh,wireless,Bharti Airtel,3558591,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Bharti Airtel,5076758,value in absolute number,
2018,April,Karnataka,wireless,Bharti Airtel,25177530,value in absolute number,
2018,April,Kerala,wireless,Bharti Airtel,4951960,value in absolute number,
2018,April,Kolkata,wireless,Bharti Airtel,6382055,value in absolute number,
2018,April,Madhya Pradesh,wireless,Bharti Airtel,15402447,value in absolute number,
2018,April,Maharashtra,wireless,Bharti Airtel,14610677,value in absolute number,
2018,April,Mumbai,wireless,Bharti Airtel,8084635,value in absolute number,
2018,April,North East,wireless,Bharti Airtel,5169505,value in absolute number,
2018,April,Odisha,wireless,Bharti Airtel,12471642,value in absolute number,
2018,April,Punjab,wireless,Bharti Airtel,9917976,value in absolute number,
2018,April,Rajasthan,wireless,Bharti Airtel,22875147,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Bharti Airtel,24958819,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Bharti Airtel,26444180,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Bharti Airtel,9537612,value in absolute number,
2018,April,West Bengal,wireless,Bharti Airtel,17892650,value in absolute number,
2018,April,All India,wireless,Bharti Airtel,308692826,value in absolute number,
2018,April,Andhra Pradesh,wireless,Reliance Communications,8609,value in absolute number,
2018,April,Assam,wireless,Reliance Communications,38,value in absolute number,
2018,April,Bihar,wireless,Reliance Communications,1293,value in absolute number,
2018,April,Delhi,wireless,Reliance Communications,48804,value in absolute number,
2018,April,Gujarat,wireless,Reliance Communications,2690,value in absolute number,
2018,April,Haryana,wireless,Reliance Communications,313,value in absolute number,
2018,April,Himachal Pradesh,wireless,Reliance Communications,323,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Reliance Communications,4,value in absolute number,
2018,April,Karnataka,wireless,Reliance Communications,13220,value in absolute number,
2018,April,Kerala,wireless,Reliance Communications,2705,value in absolute number,
2018,April,Kolkata,wireless,Reliance Communications,3725,value in absolute number,
2018,April,Madhya Pradesh,wireless,Reliance Communications,59806,value in absolute number,
2018,April,Maharashtra,wireless,Reliance Communications,6084,value in absolute number,
2018,April,Mumbai,wireless,Reliance Communications,15944,value in absolute number,
2018,April,North East,wireless,Reliance Communications,0,value in absolute number,
2018,April,Odisha,wireless,Reliance Communications,151,value in absolute number,
2018,April,Punjab,wireless,Reliance Communications,692,value in absolute number,
2018,April,Rajasthan,wireless,Reliance Communications,3604,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Reliance Communications,13772,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Reliance Communications,2425,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Reliance Communications,1052,value in absolute number,
2018,April,West Bengal,wireless,Reliance Communications,711,value in absolute number,
2018,April,All India,wireless,Reliance Communications,185965,value in absolute number,
2018,April,Andhra Pradesh,wireless,Vodafone,6298629,value in absolute number,
2018,April,Assam,wireless,Vodafone,4347391,value in absolute number,
2018,April,Bihar,wireless,Vodafone,10149758,value in absolute number,
2018,April,Delhi,wireless,Vodafone,12191598,value in absolute number,
2018,April,Gujarat,wireless,Vodafone,20698657,value in absolute number,
2018,April,Haryana,wireless,Vodafone,6371756,value in absolute number,
2018,April,Himachal Pradesh,wireless,Vodafone,554382,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Vodafone,880581,value in absolute number,
2018,April,Karnataka,wireless,Vodafone,7703184,value in absolute number,
2018,April,Kerala,wireless,Vodafone,7947893,value in absolute number,
2018,April,Kolkata,wireless,Vodafone,6725777,value in absolute number,
2018,April,Madhya Pradesh,wireless,Vodafone,6298618,value in absolute number,
2018,April,Maharashtra,wireless,Vodafone,20383392,value in absolute number,
2018,April,Mumbai,wireless,Vodafone,9862656,value in absolute number,
2018,April,North East,wireless,Vodafone,1798523,value in absolute number,
2018,April,Odisha,wireless,Vodafone,4505268,value in absolute number,
2018,April,Punjab,wireless,Vodafone,4759670,value in absolute number,
2018,April,Rajasthan,wireless,Vodafone,12118606,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Vodafone,20673169,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Vodafone,23811706,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Vodafone,12369510,value in absolute number,
2018,April,West Bengal,wireless,Vodafone,21582217,value in absolute number,
2018,April,All India,wireless,Vodafone,222032941,value in absolute number,
2018,April,Andhra Pradesh,wireless,Tata Teleservices,2565410,value in absolute number,
2018,April,Assam,wireless,Tata Teleservices,0,value in absolute number,
2018,April,Bihar,wireless,Tata Teleservices,624995,value in absolute number,
2018,April,Delhi,wireless,Tata Teleservices,1035735,value in absolute number,
2018,April,Gujarat,wireless,Tata Teleservices,1454280,value in absolute number,
2018,April,Haryana,wireless,Tata Teleservices,1248281,value in absolute number,
2018,April,Himachal Pradesh,wireless,Tata Teleservices,13575,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Tata Teleservices,0,value in absolute number,
2018,April,Karnataka,wireless,Tata Teleservices,4213495,value in absolute number,
2018,April,Kerala,wireless,Tata Teleservices,578682,value in absolute number,
2018,April,Kolkata,wireless,Tata Teleservices,1514168,value in absolute number,
2018,April,Madhya Pradesh,wireless,Tata Teleservices,2713288,value in absolute number,
2018,April,Maharashtra,wireless,Tata Teleservices,3076811,value in absolute number,
2018,April,Mumbai,wireless,Tata Teleservices,1783182,value in absolute number,
2018,April,North East,wireless,Tata Teleservices,0,value in absolute number,
2018,April,Odisha,wireless,Tata Teleservices,912123,value in absolute number,
2018,April,Punjab,wireless,Tata Teleservices,1198546,value in absolute number,
2018,April,Rajasthan,wireless,Tata Teleservices,321266,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Tata Teleservices,2041207,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Tata Teleservices,1992595,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Tata Teleservices,1745168,value in absolute number,
2018,April,West Bengal,wireless,Tata Teleservices,89748,value in absolute number,
2018,April,All India,wireless,Tata Teleservices,29122555,value in absolute number,
2018,April,Andhra Pradesh,wireless,Idea,18056673,value in absolute number,
2018,April,Assam,wireless,Idea,1490094,value in absolute number,
2018,April,Bihar,wireless,Idea,14393575,value in absolute number,
2018,April,Delhi,wireless,Idea,7599653,value in absolute number,
2018,April,Gujarat,wireless,Idea,14783930,value in absolute number,
2018,April,Haryana,wireless,Idea,5441766,value in absolute number,
2018,April,Himachal Pradesh,wireless,Idea,1025264,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Idea,730801,value in absolute number,
2018,April,Karnataka,wireless,Idea,9876834,value in absolute number,
2018,April,Kerala,wireless,Idea,12429476,value in absolute number,
2018,April,Kolkata,wireless,Idea,3072305,value in absolute number,
2018,April,Madhya Pradesh,wireless,Idea,28625671,value in absolute number,
2018,April,Maharashtra,wireless,Idea,30956240,value in absolute number,
2018,April,Mumbai,wireless,Idea,4835066,value in absolute number,
2018,April,North East,wireless,Idea,596922,value in absolute number,
2018,April,Odisha,wireless,Idea,2143219,value in absolute number,
2018,April,Punjab,wireless,Idea,7826792,value in absolute number,
2018,April,Rajasthan,wireless,Idea,8487698,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Idea,6482172,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Idea,13361960,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Idea,17899125,value in absolute number,
2018,April,West Bengal,wireless,Idea,6645088,value in absolute number,
2018,April,All India,wireless,Idea,216760324,value in absolute number,
2018,April,Andhra Pradesh,wireless,Aircel,,value in absolute number,
2018,April,Assam,wireless,Aircel,,value in absolute number,
2018,April,Bihar,wireless,Aircel,,value in absolute number,
2018,April,Delhi,wireless,Aircel,,value in absolute number,
2018,April,Gujarat,wireless,Aircel,,value in absolute number,
2018,April,Haryana,wireless,Aircel,,value in absolute number,
2018,April,Himachal Pradesh,wireless,Aircel,,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Aircel,,value in absolute number,
2018,April,Karnataka,wireless,Aircel,,value in absolute number,
2018,April,Kerala,wireless,Aircel,,value in absolute number,
2018,April,Kolkata,wireless,Aircel,,value in absolute number,
2018,April,Madhya Pradesh,wireless,Aircel,,value in absolute number,
2018,April,Maharashtra,wireless,Aircel,,value in absolute number,
2018,April,Mumbai,wireless,Aircel,,value in absolute number,
2018,April,North East,wireless,Aircel,,value in absolute number,
2018,April,Odisha,wireless,Aircel,,value in absolute number,
2018,April,Punjab,wireless,Aircel,,value in absolute number,
2018,April,Rajasthan,wireless,Aircel,,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Aircel,,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Aircel,,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Aircel,,value in absolute number,
2018,April,West Bengal,wireless,Aircel,,value in absolute number,
2018,April,All India,wireless,Aircel,0,value in absolute number,
2018,April,Andhra Pradesh,wireless,BSNL,10115486,value in absolute number,
2018,April,Assam,wireless,BSNL,2150098,value in absolute number,
2018,April,Bihar,wireless,BSNL,4548219,value in absolute number,
2018,April,Delhi,wireless,BSNL,,value in absolute number,
2018,April,Gujarat,wireless,BSNL,5586999,value in absolute number,
2018,April,Haryana,wireless,BSNL,4539006,value in absolute number,
2018,April,Himachal Pradesh,wireless,BSNL,2597000,value in absolute number,
2018,April,Jammu and Kashmir,wireless,BSNL,1614769,value in absolute number,
2018,April,Karnataka,wireless,BSNL,7194301,value in absolute number,
2018,April,Kerala,wireless,BSNL,10600441,value in absolute number,
2018,April,Kolkata,wireless,BSNL,1527129,value in absolute number,
2018,April,Madhya Pradesh,wireless,BSNL,6103302,value in absolute number,
2018,April,Maharashtra,wireless,BSNL,6991893,value in absolute number,
2018,April,Mumbai,wireless,BSNL,,value in absolute number,
2018,April,North East,wireless,BSNL,1653886,value in absolute number,
2018,April,Odisha,wireless,BSNL,5467405,value in absolute number,
2018,April,Punjab,wireless,BSNL,5374924,value in absolute number,
2018,April,Rajasthan,wireless,BSNL,5475551,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,BSNL,11384007,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,BSNL,11827700,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,BSNL,5896337,value in absolute number,
2018,April,West Bengal,wireless,BSNL,1734978,value in absolute number,
2018,April,All India,wireless,BSNL,112383431,value in absolute number,
2018,April,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2018,April,Assam,wireless,MTNL,,value in absolute number,
2018,April,Bihar,wireless,MTNL,,value in absolute number,
2018,April,Delhi,wireless,MTNL,2271376,value in absolute number,
2018,April,Gujarat,wireless,MTNL,,value in absolute number,
2018,April,Haryana,wireless,MTNL,,value in absolute number,
2018,April,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2018,April,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2018,April,Karnataka,wireless,MTNL,,value in absolute number,
2018,April,Kerala,wireless,MTNL,,value in absolute number,
2018,April,Kolkata,wireless,MTNL,,value in absolute number,
